num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score,genre
245,118,25450527,Action,The International ,80196,bank|chase|district attorney|interpol|murder,190,USA,R,50000000,2009,6.5,Action
104,101,25407250,Action,Escape from L.A. ,54021,escape|island|los angeles california|machismo|president's daughter,227,USA,R,50000000,1996,5.7,Action
4,60,0,Drama,Twisted             ,7945,0,22,USA,0,0,0,7.5,Action
162,90,23159305,Action,The Iron Giant ,128455,boy|friend|government agent|maine|robot,514,USA,PG,70000000,1999,8.0,Action
259,119,24006726,Adventure,The Life Aquatic with Steve Zissou ,139535,expedition|oceanographer|sea|shark|team,632,USA,R,50000000,2004,7.3,Action
79,139,20389967,Action,Free State of Jones ,3077,american civil war|civil war|u.s. civil war,47,USA,R,50000000,2016,6.7,Action
141,130,19593740,Crime,The Life of David Gale ,88270,activist|death|death row|murder|texas,420,USA,R,50000000,2003,7.5,Action
59,100,19118247,Action,Man of the House ,19829,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,94,USA,PG-13,40000000,2005,5.4,Action
236,114,26442251,Action,Run All Night ,76010,death|drug dealer|limousine|limousine driver|one night,205,USA,R,50000000,2015,6.6,Action
356,96,17114882,Crime,Eastern Promises ,189249,male pubic hair|pubic hair|russian|sex scene|turkish bath,398,USA,R,25000000,2007,7.7,Action
120,110,18472363,Action,Into the Blue ,63599,bahamas|blood splatter|cocaine|hairy chest|shark,208,USA,PG-13,50000000,2005,5.8,Action
111,158,14131298,Adventure,The Messenger: The Story of Joan of Arc ,55889,cathedral|dauphin|france|trial|wartime rape,390,France,R,390000000,1999,6.4,Action
208,102,21557240,Adventure,Your Highness ,85237,knight|prince|quest|rescue|thong bikini,274,USA,R,49900000,2011,5.6,Action
174,84,21283440,Drama,Dream House ,46239,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train,137,USA,PG-13,55000000,2011,6.0,Action
59,115,10556196,Crime,Mad City ,16562,hostage|museum|natural history museum|news reporter|reporter,73,USA,PG-13,50000000,1997,6.2,Action
22,99,16671505,Adventure,Baby's Day Out ,33186,baby|baby boy|kidnapping|kidnapping a child|taxi,78,USA,PG,50000000,1994,5.9,Action
34,135,10400000,Drama,The Scarlet Letter ,12037,17th century|adultery|letter|pubic hair|swimming,90,USA,R,50000000,1995,5.1,Action
214,108,9528092,Biography,Fair Game ,38513,bush administration|cia|interview|iraq|new york times,127,USA,PG-13,22000000,2010,6.8,Action
28,43,0,Action,Defiance             ,33535,alien|alien invasion|planet invasion|post apocalypse|year 2046,149,USA,TV-MA,0,0,7.0,Action
186,127,10137232,Action,Domino ,58015,bounty hunter|fbi|female bounty hunter|female nudity|reality show,374,France,R,50000000,2005,6.0,Action
50,107,9795017,Crime,Jade ,9227,blackmail|investigation|murder|panties pulled down|prostitution,70,USA,R,50000000,1995,5.1,Action
180,95,20488579,Action,Gamer ,113483,battle|convict|death|mind control|role playing,245,USA,R,50000000,2009,5.8,Action
231,124,19445217,Drama,Beautiful Creatures ,67796,dream|escape|magic|magic spell|small town,258,USA,PG-13,60000000,2013,6.2,Action
105,109,8355815,Comedy,Death to Smoochy ,34730,children|children's tv show|money|revenge|scandal,341,UK,R,55000000,2002,6.4,Action
226,102,28837115,Comedy,Zoolander 2 ,34964,chosen one|fashion|fashion model|model|retired,150,USA,PG-13,50000000,2016,4.8,Action
75,88,6471394,Comedy,The Big Bounce ,15880,breasts|consensual sex|female nudity|judge|surfer,93,USA,PG-13,50000000,2004,4.9,Action
82,87,6291602,Comedy,What Planet Are You From? ,8070,alien|baby|banker|pregnancy|question in title,91,USA,R,50000000,2000,5.6,Action
296,104,10706786,Action,Drive Angry ,81800,baby|cult|oklahoma|sex scene|waitress,211,USA,R,50000000,2011,5.5,Action
103,96,8742261,Action,Street Fighter: The Legend of Chun-Li ,19824,chun li|crime fighter|gangster|mobster|rescue,179,Canada,PG-13,18000000,2009,3.7,Action
98,85,43905746,Action,The One ,77684,fight|multiverse|police|police officer|prison,294,USA,PG-13,49000000,2001,5.9,Action
30,64,0,Drama,Outlander             ,50391,based on novel|clan|scotland|scottish highlands|year 1743,148,USA,TV-MA,0,0,8.5,Action
48,104,21413502,Action,The Adventures of Ford Fairlane ,14429,detective|groupie|murder|music industry|rock n roll,113,USA,R,40000000,1990,6.3,Action
195,135,7994115,Comedy,Pirate Radio ,90932,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,209,UK,R,0,2009,7.4,Action
223,190,124107476,Crime,Traffic ,170684,cocaine|drug smuggling|interlinked stories|judge|mexico,867,USA,R,48000000,2000,7.6,Action
149,127,197171806,Action,Indiana Jones and the Last Crusade ,515306,castle|diary|holy grail|map|nazi,477,USA,PG-13,48000000,1989,8.3,Action
324,129,12802907,Drama,Anna Karenina ,70886,dance|infidelity|marriage|russia|russian,226,UK,R,0,2012,6.6,Action
371,120,31569268,Action,Chappie ,172965,artificial intelligence|consciousness|future|mind uploading|robot,627,USA,R,49000000,2015,6.9,Action
75,118,66488090,Crime,The Bone Collector ,120202,new york city|police|quadriplegic|serial killer|suicide,397,USA,R,48000000,1999,6.7,Action
233,112,95308367,Crime,Panic Room ,206104,brownstone|burglar|money|panic|panic room,850,USA,R,48000000,2002,6.8,Action
32,89,0,Horror,The Tooth Fairy ,1263,bare breasts|genital dismemberment|mulching someone|tooth fairy|woodchipper,32,USA,0,1500000,2006,4.6,Action
150,114,60652036,Action,Three Kings ,137854,gold|gulf war|iraq|kuwait|map,560,USA,R,48000000,1999,7.1,Action
172,137,1206135,Crime,Child 44 ,40568,child murderer|murder|sex|soviet union|woman slaps a man,185,Czech Republic,R,50000000,2015,6.4,Action
103,112,56607223,Adventure,Rat Race ,93367,casino|locker|money|museum|race,497,Canada,PG-13,48000000,2001,6.4,Action
140,120,50173190,Drama,K-PAX ,148490,extraterrestrial|hospital|patient|planet|science,537,USA,PG-13,48000000,2001,7.4,Action
125,123,47095453,Comedy,Kate & Leopold ,64595,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,316,USA,PG-13,48000000,2001,6.4,Action
125,93,37879996,Comedy,Bedazzled ,81888,contract|devil|dream|soul|wish,254,USA,PG-13,48000000,2000,6.0,Action
36,123,25900000,Crime,The Cotton Club ,12771,brothers hugging|jazz|jealousy|nudity|parole violation,84,USA,R,58000000,1984,6.5,Action
295,122,53574088,Adventure,3:10 to Yuma ,237872,outlaw|rancher|small western town|stagecoach|train,560,USA,R,55000000,2007,7.8,Action
222,115,89253340,Action,Taken 3 ,133436,betrayal|death|final showdown|murder|on the run,323,France,PG-13,48000000,2014,6.0,Action
158,123,37339525,Crime,Out of Sight ,71708,heist|neo noir|one last job|opposites attract|u.s. marshal,307,USA,R,48000000,1998,7.0,Action
72,96,60154431,Comedy,The Cable Guy ,122347,cable guy|foreplay|friend|kissing|television,345,USA,PG-13,47000000,1996,6.0,Action
34,110,528972,Drama,Earth ,5639,friend|hindu|india|muslim|sikh,55,India,Unrated,0,1998,7.8,Action
72,105,103738726,Action,Dick Tracy ,47819,crime boss|detective|dick tracy|gangster|orphan,164,USA,PG,100000000,1990,6.1,Action
152,113,69304264,Crime,The Thomas Crown Affair ,73068,art|insurance investigator|martinique|painting|trust,419,USA,R,48000000,1999,6.8,Action
89,132,29781453,Biography,Riding in Cars with Boys ,22447,boy|college|heroin|working class|writer,210,USA,PG-13,48000000,2001,6.4,Action
145,93,0,Action,First Blood ,172489,1980s|colonel|deputy|rambo|sheriff,376,USA,R,14000000,1982,7.7,Action
144,115,0,Drama,Solaris ,54057,hallucination|ocean|psychologist|scientist|space station,236,Soviet Union,PG,1000000,1972,8.1,Action
93,75,15519841,Adventure,Happily N'Ever After ,8693,apostrophe in title|cinderella|first of series|punctuation in title|three word title,71,USA,PG,47000000,2006,4.5,Action
46,108,5600000,Drama,Mary Reilly ,11913,19th century|butler|housemaid|laboratory|servant,97,USA,R,47000000,1996,5.8,Action
84,105,126805112,Comedy,My Best Friend's Wedding ,98199,best friend|chick flick|male female friendship|promise|wedding,169,USA,PG-13,46000000,1997,6.3,Action
142,102,93607673,Comedy,America's Sweethearts ,47573,actor|love|movie star|press|publicist,343,USA,PG-13,48000000,2001,5.7,Action
185,118,67263182,Drama,Insomnia ,218771,detective|insomnia|murder|partner|police,651,USA,R,46000000,2002,7.2,Action
143,111,92001027,Action,Star Trek: First Contact ,97838,21st century|borg|borg sphere|captain|sphere,286,USA,PG-13,45000000,1996,7.6,Action
178,81,10539414,Action,Jonah Hex ,45729,confederate|death|independence day|military|terrorist,176,USA,PG-13,47000000,2010,4.7,Action
65,116,58918501,Action,Courage Under Fire ,40126,bravery|honor|medal of honor|military life|unreliable flashback,107,USA,R,46000000,1996,6.6,Action
73,86,181395380,Comedy,Liar Liar ,220392,birthday|birthday wish|father disappoints child|lie|workaholic,243,USA,PG-13,45000000,1997,6.8,Action
72,127,14946229,Biography,The Infiltrator ,2581,0,29,UK,R,25000000,2016,7.3,Action
10,140,0,Drama,Inchon ,491,1950s|douglas macarthur|general|inchon|invasion,16,South Korea,PG,48000000,1981,2.7,Action
35,91,130512915,Comedy,The Flintstones ,60884,1000000 b.c.|box office hit|lawn mowing|product placement|stone age,85,USA,PG,45000000,1994,4.8,Action
358,98,139852971,Action,Taken 2 ,238671,albanian|revenge|revenge motive|teenage daughter|vacation,461,France,PG-13,45000000,2012,6.3,Action
151,84,110000082,Comedy,Scary Movie 3 ,111526,crop circle|farm|orchestral music score|reference to michael jackson|videotape,347,USA,PG-13,48000000,2003,5.5,Action
140,109,106807667,Action,Miss Congeniality ,137377,beauty pageant|fbi|female agent|pageant|undercover,370,USA,PG-13,45000000,2000,6.2,Action
201,93,101702060,Action,Journey to the Center of the Earth ,85323,cave|lost world|missing brother|mountain|venus flytrap,212,USA,PG,45000000,2008,5.8,Action
77,113,95149435,Comedy,The Princess Diaries 2: Royal Engagement ,53687,coronation|horse|princess|queen|side saddle,152,USA,G,40000000,2004,5.7,Action
43,141,100768056,Crime,The Pelican Brief ,59569,college professor|fbi|president|professor|supreme court,89,USA,PG-13,45000000,1993,6.5,Action
39,119,92115211,Crime,The Client ,45798,boy|brother|lawyer|mafia|senator,94,USA,PG-13,45000000,1994,6.7,Action
207,97,93452056,Adventure,The Bucket List ,184795,billionaire|friend|hospital|list|mechanic,310,USA,PG-13,45000000,2007,7.4,Action
47,117,83287363,Action,Patriot Games ,81442,analyst|cia|ira|terrorist|terrorist attack,137,USA,R,45000000,1992,6.9,Action
132,101,82931301,Comedy,Monster-in-Law ,43358,breakdown|fight|mother in law|scheme|wedding,228,Germany,PG-13,60000000,2005,5.5,Action
454,153,60962878,Crime,Prisoners ,383591,child abduction|detective|investigation|police|sex offender,620,USA,R,46000000,2013,8.1,Action
109,122,76261036,Crime,Training Day ,305929,lapd|narc|narcotics|title spoken by character|training,633,USA,R,45000000,2001,7.7,Action
213,102,71423726,Adventure,Galaxy Quest ,123558,alien|alien race|convention|fan|general,609,USA,PG,45000000,1999,7.3,Action
127,83,71277420,Comedy,Scary Movie 2 ,119590,blow job|demon|exorcism|priest|professor,548,USA,R,45000000,2001,5.2,Action
398,103,88625922,Adventure,The Muppets ,75176,bel air california|book|friends who live together|the muppets|tribute band,252,USA,PG,45000000,2011,7.1,Action
184,110,70001065,Action,Blade ,191437,1990s|blade|blood|vampire|vampire hunter,582,USA,R,45000000,1998,7.1,Action
127,136,67253092,Drama,Coach Carter ,92702,basketball|basketball coach|coach|contract|high school,209,USA,PG-13,30000000,2005,7.2,Action
167,91,66790248,Drama,Changing Lanes ,57281,car accident|feud|lawyer|revenge|road rage,350,USA,R,45000000,2002,6.5,Action
119,89,65557989,Action,Anaconda ,73539,amazon|anaconda|boat|jungle|snake,271,USA,PG-13,45000000,1997,4.6,Action
155,107,60786269,Comedy,Coyote Ugly ,90539,girl in panties|lift skirt|sexual attraction|short shorts|songwriter,379,USA,PG-13,45000000,2000,5.6,Action
218,129,59365105,Comedy,Love Actually ,318634,aging rocker|christmas|love at first sight|minister|prime minister,1004,UK,R,45000000,2003,7.7,Action
117,95,162792677,Adventure,A Bug's Life ,211226,ant|circus|grasshopper|misunderstanding|overhearing,317,USA,G,120000000,1998,7.2,Action
208,122,31598308,Horror,From Hell ,124765,freemason|jack the ripper|opium|prostitute|victorian era,541,USA,R,35000000,2001,6.8,Action
38,110,57362581,Action,The Specialist ,50148,bomb|cia|explosive|explosives expert|miami florida,116,Peru,R,45000000,1994,5.4,Action
48,135,53854588,Comedy,Tin Cup ,37911,driving range|golf|golfer|tournament|winnebago,73,USA,R,45000000,1996,6.3,Action
8,111,0,Comedy,"Yours, Mine and Ours ",5888,nurse|parent|sibling|widow|widower,61,USA,Unrated,2500000,1968,7.2,Action
94,95,52580895,Comedy,Kicking & Screaming ,30255,book|child|slapstick comedy|soccer|suburb,118,USA,PG,45000000,2005,5.6,Action
276,109,51019112,Adventure,The Hitchhiker's Guide to the Galaxy ,155745,alien|friend|galaxy|hyperspace|spaceship,1053,USA,PG,50000000,2005,6.8,Action
59,93,48114556,Comedy,Fat Albert ,9380,animated sequence|junkyard|love|party|television,91,USA,PG,26000000,2004,4.3,Action
216,94,50648679,Action,Resident Evil: Extinction ,149549,clone|convoy|crow|desert|satellite,348,France,R,45000000,2007,6.3,Action
173,117,46280507,Comedy,Blended ,87165,blind date|children|date|daughter|son,184,USA,PG-13,40000000,2014,6.5,Action
99,112,38360195,Adventure,Last Holiday ,21215,chef|congressman|cook|hotel|senator,116,USA,PG-13,45000000,2006,6.4,Action
42,111,46815748,Action,The River Wild ,32544,criminal|rafting|river|robber|white water rafting,69,USA,PG-13,45000000,1994,6.3,Action
25,96,35617599,Drama,The Indian in the Cupboard ,20688,best friend|birthday|boy|friend|magic,47,USA,PG,45000000,1995,5.9,Action
339,141,47307550,Crime,Savages ,104301,arms tied overhead|damsel in distress|dea|marijuana|southern california,269,USA,R,45000000,2012,6.5,Action
127,94,32003620,Action,Cellular ,79141,cell phone|distress signal|family in danger|police|stealing a car,355,USA,PG-13,25000000,2004,6.5,Action
122,87,27972410,Action,Johnny English ,114692,british|crown jewels|explosion|funeral|spy,285,UK,PG,35000000,2003,6.1,Action
105,88,28133159,Adventure,The Ant Bully ,30055,ant|miniaturization|punishment|shrinking|sudden change in size,70,USA,PG,50000000,2006,5.9,Action
144,177,27400000,Action,Dune ,97087,desert planet|dune|giant worm|space travel|spice,569,USA,PG-13,40000000,1984,6.6,Action
156,133,24343673,Drama,Across the Universe ,91860,anti war|liverpool|love|protest|song,524,USA,PG-13,45000000,2007,7.4,Action
323,119,22877808,Drama,Revolutionary Road ,152591,based on novel|children|connecticut|suburb|work,414,USA,R,35000000,2008,7.3,Action
199,102,36883539,Action,16 Blocks ,112769,alcoholic|courthouse|detective|jail|witness,305,Germany,PG-13,52000000,2006,6.6,Action
164,101,22531698,Action,Babylon A.D. ,81523,box office flop|convent|mercenary|new york|pregnant,214,France,PG-13,70000000,2008,5.6,Action
39,91,20400913,Action,The Glimmer Man ,15455,detective|heavy rain|murder|partner|serial killer,80,USA,R,45000000,1996,5.3,Action
43,117,20101861,Comedy,Multiplicity ,24757,clone|cloning|construction|same actor playing two characters simultaneously on screen|year 1996,81,USA,PG-13,45000000,1996,6.0,Action
82,86,25200412,Adventure,Aliens in the Attic ,16580,alien|attic|boyfriend|mind control|nintendo ds,55,USA,PG,45000000,2009,5.4,Action
150,124,19719930,Crime,The Pledge ,42621,nevada|pledge|police|porcupine|search,531,USA,R,45000000,2001,6.8,Action
168,134,19377727,Comedy,The Producers ,35140,accountant|money|opening night|scheme|swedish,409,USA,PG-13,45000000,2005,6.4,Action
432,95,13401683,Action,Dredd ,203461,brutality|dark humor|female antagonist|female warrior|post apocalypse,588,UK,R,35000000,2012,7.1,Action
60,100,17300889,Action,The Phantom ,27648,ghost|new york city|phantom|skull|superhero,148,Australia,PG,45000000,1996,4.9,Action
85,220,15527125,Drama,All the Pretty Horses ,11388,1940s|cowboy|mexico|railway station|texas,183,USA,PG-13,57000000,2000,5.8,Action
83,212,13560960,Biography,Nixon ,23996,courtship|election|paranoia|president|quaker,161,USA,R,50000000,1995,7.1,Action
343,128,15523168,Mystery,The Ghost Writer ,132423,british prime minister|death|island|memoir|writer,349,France,PG-13,45000000,2010,7.2,Action
106,106,11146409,Action,Deep Rising ,26551,creature feature|hijacker|ocean|ship|shot in the leg,273,USA,R,45000000,1998,6.0,Action
158,160,7916887,Action,Miracle at St. Anna ,15697,boy|german soldier|partisan|trapped|village,182,USA,R,45000000,2008,6.0,Action
189,114,6565495,Drama,Curse of the Golden Flower ,36455,china|chrysanthemum|emperor|empress|prince,229,China,R,45000000,2006,7.0,Action
125,99,15279680,Action,Bangkok Dangerous ,48245,deaf|hitman|nightclub|pickpocket|rules of profession,154,USA,R,40000000,2008,5.4,Action
87,74,7262288,Comedy,Big Trouble ,17307,airport|fbi agent|person in a car trunk|suitcase|suitcase bomb,186,USA,PG-13,40000000,2002,6.5,Action
115,139,4584886,Drama,Love in the Time of Cholera ,19114,19th century|colombia|love|marriage|widow,115,USA,R,45000000,2007,6.4,Action
